data,id_cliente,quantidade_boleto,quantidade_payout,quantidade_payin
2023-10-15,62,3,2,2
2023-10-13,49,5,5,9
2023-12-20,24,3,3,2
2023-12-23,57,6,11,2
2024-01-03,39,1,5,1
2023-10-10,58,4,1,0
2024-01-08,30,5,4,7
2023-11-05,15,2,3,2
2023-11-21,99,0,1,0
2023-11-10,113,12,9,12
2023-10-01,78,5,4,1
2024-01-05,89,4,5,10
2024-01-09,81,3,3,4
2024-01-07,115,4,4,4
2023-10-20,86,6,3,3
2023-11-28,81,2,2,1
2023-12-21,87,6,12,11
2023-12-16,101,4,1,2
2023-10-08,91,7,4,4
2023-12-02,75,14,8,6
2023-10-02,99,1,0,2
2023-10-26,99,1,4,0
2024-01-16,83,2,1,1
2023-12-13,80,0,1,6
2023-12-25,90,5,8,12
2024-01-08,111,6,6,10
2023-10-27,95,13,7,6
2023-10-20,116,3,4,6
2023-12-07,100,4,8,12
2024-01-15,88,2,4,4
2023-12-12,87,4,7,7
2023-12-09,94,0,1,2
2023-11-13,88,6,3,0
2023-10-12,111,3,4,7
2024-01-29,96,2,3,3
2023-10-06,87,8,7,7
2023-11-29,32,8,9,8
2023-11-21,1,6,7,9
2024-01-28,46,5,2,1
2023-11-14,27,4,1,7
2023-12-02,24,5,0,7
2024-01-08,56,9,4,7
2024-01-28,19,2,5,4
2023-11-03,54,9,5,4
2023-12-14,9,8,10,7
2024-01-12,27,12,6,5
2023-11-06,9,11,6,2
2024-01-23,46,3,5,2
2024-01-21,65,1,1,2
2023-10-16,47,1,2,0
2024-01-22,48,1,2,2
2023-11-30,33,1,8,4
2023-10-29,36,4,2,2
2023-11-03,61,4,0,11
2024-01-16,69,3,4,3
2023-11-22,5,8,5,8
2024-01-03,29,5,5,5
2023-10-04,31,5,9,4
2024-01-01,19,3,3,5
2024-01-30,4,2,0,3
2024-01-25,24,2,4,7
2023-12-21,58,5,3,5
2023-11-16,59,3,1,1
2023-11-22,38,16,12,9
2024-01-03,6,2,2,3
2023-11-07,17,0,3,0
2023-12-24,36,1,6,4
2023-12-03,50,8,6,7
2024-01-02,48,0,2,0
2023-12-17,7,11,6,7
2023-12-15,11,5,3,5
2023-11-11,30,4,10,5
2024-01-05,42,5,7,4
2023-10-18,61,6,11,7
2023-10-20,115,2,3,5
2023-11-28,86,6,5,7
2023-12-13,93,5,4,1
2023-12-01,92,2,4,3
2023-12-11,96,1,5,3
2023-10-08,99,2,4,1
2023-10-07,79,3,1,5
2023-10-09,75,8,8,6
2023-12-14,97,3,9,11
2024-01-03,87,10,3,4
2024-01-11,84,4,3,2
2023-11-30,89,6,9,9
2023-10-06,78,4,4,3
2023-10-02,85,7,6,7
2024-01-12,79,9,1,6
2024-01-13,76,9,7,8
2024-01-25,90,6,7,5
2023-12-19,87,6,8,11
2023-11-15,78,3,3,1
2023-11-22,79,3,6,4
2023-12-05,82,6,3,7
2024-01-04,78,4,5,8
2023-12-18,52,9,3,6
2023-10-10,9,6,7,9
2023-12-17,27,1,4,6
2024-01-30,45,6,5,2
2023-12-05,61,9,7,4
2023-10-10,59,4,2,7
2023-10-07,60,3,4,3
2024-01-13,56,6,6,6
2023-12-28,38,9,8,9
2024-01-03,63,6,12,4
2023-10-21,35,0,0,3
2023-11-12,72,2,4,2
2023-10-09,9,7,2,8
2023-10-19,26,1,2,4
2023-10-30,66,4,2,1
2023-10-05,46,1,4,4
2023-10-09,66,2,3,3
2024-01-09,35,2,3,5
2023-10-11,14,1,4,1
2024-01-22,57,8,7,7
2023-12-16,63,6,9,5
2024-01-05,24,7,0,5
2023-10-03,33,1,1,1
2023-12-13,50,2,11,5
2023-10-19,54,3,5,8
2024-01-10,17,0,1,4
2024-01-22,64,2,2,1
2023-11-29,55,4,4,3
2024-01-24,58,4,1,6
2023-11-10,15,2,2,2
2023-11-14,56,7,7,7
2023-10-13,30,2,5,6
2023-12-01,33,3,5,6
2023-12-24,63,7,6,7
2024-01-25,46,2,3,3
2024-01-18,29,5,3,2
2023-12-16,73,5,10,7
2024-01-20,99,1,0,2
2023-11-23,117,11,9,12
2023-10-23,103,4,3,0
2023-10-03,102,8,4,9
2024-01-19,92,2,2,3
2023-11-30,86,9,2,5
2024-01-16,115,4,2,2
2023-11-18,91,8,5,6
2023-11-12,117,19,11,9
2023-10-14,116,2,4,6
2023-12-23,88,3,2,3
2023-12-29,87,8,8,7
2023-12-11,92,2,1,3
2023-12-11,76,4,6,5
2024-01-28,79,1,1,8
2023-11-10,88,5,2,1
2023-12-10,91,6,5,5
2023-12-21,99,1,3,0
2023-11-23,82,5,10,7
2024-01-13,88,1,4,3
2023-11-06,117,12,13,10
2024-01-29,99,2,0,0
2023-11-04,80,2,0,6
2023-11-25,94,2,3,2
2023-11-07,83,2,1,4
2024-01-04,90,6,6,10
2023-10-30,116,3,4,11
2023-10-27,83,3,4,7
2024-01-09,110,8,3,4
2024-01-08,94,2,6,1
2023-10-01,86,7,5,4
2024-01-10,94,1,2,1
2023-10-04,91,8,5,5
2023-11-20,94,1,4,1
2024-01-30,90,7,8,3
2023-11-07,91,5,10,1
2023-12-11,81,2,1,5
2023-11-27,113,11,13,10
2023-12-25,80,2,0,1
2023-10-24,100,5,4,4
2023-11-16,80,1,4,3
2024-01-28,20,9,8,7
2023-11-30,27,5,7,5
2023-12-02,14,0,2,2
2023-12-12,54,0,3,6
2024-01-27,32,5,9,10
2023-12-29,22,2,3,2
2023-12-08,38,14,13,7
2024-01-11,61,4,10,7
2024-01-12,50,7,7,7
2024-01-01,64,1,4,1
2024-01-08,63,4,8,9
2024-01-20,40,4,2,4
2023-10-22,65,5,4,3
2023-11-23,13,5,4,7
2024-01-20,55,1,2,3
2023-11-20,19,5,4,7
2023-10-30,37,7,6,2
2023-10-25,17,0,2,4
2023-11-27,73,7,6,13
2023-12-16,31,3,7,9
2023-12-25,9,5,7,7
2023-11-10,7,3,8,5
2023-10-23,8,9,9,7
2023-11-11,39,1,0,1
2023-10-17,54,4,5,6
2023-10-31,19,3,1,3
2023-11-03,70,9,1,3
2024-01-24,65,2,2,5
2024-01-09,63,6,4,5
2023-11-20,17,5,2,4
2024-01-16,58,1,2,4
2023-10-11,65,3,2,0
2023-11-17,3,6,4,4
2023-11-05,18,2,3,2
2024-01-18,68,8,7,9
2023-12-13,43,5,5,5
2023-12-06,49,6,7,10
2023-10-18,7,3,4,6
2023-10-24,65,2,3,2
2024-01-08,17,1,3,8
2023-12-16,35,4,3,3
2024-01-27,72,2,0,4
2023-11-19,85,15,7,5
2023-12-24,83,1,3,4
2023-10-11,115,1,2,1
2023-10-02,93,8,5,1
2023-10-28,82,8,7,7
2023-11-12,82,8,3,2
2023-11-08,93,5,4,5
2023-10-12,97,8,9,11
2023-12-12,102,9,6,10
2023-10-28,100,10,5,7
2023-12-25,110,5,4,1
2023-11-19,103,2,2,4
2024-01-20,75,5,6,8
2023-11-25,85,6,8,7
2023-11-22,75,10,5,21
2024-01-28,100,6,12,9
2023-10-29,107,1,3,1
2024-01-16,89,7,4,4
2023-10-17,93,8,3,2
2023-12-02,46,1,3,2
2024-01-15,5,11,14,11
2023-10-20,65,1,2,1
2024-01-28,30,4,5,4
2023-11-21,50,7,7,11
2023-11-07,31,7,7,3
2024-01-15,7,8,6,5
2023-10-06,32,5,5,8
2023-12-04,58,6,4,4
2023-12-01,6,1,1,5
2023-12-26,38,8,7,7
2023-11-19,58,5,4,2
2024-01-23,44,0,0,1
2023-11-28,39,1,2,1
2023-10-01,72,1,1,3
2023-11-16,22,1,1,3
2023-11-01,47,0,0,4
2023-12-19,53,3,5,4
2024-01-07,59,2,0,4
2023-11-14,2,4,1,11
2024-01-30,49,4,7,6
2024-01-26,9,4,3,5
2023-11-28,22,1,0,3
2023-11-02,15,3,3,2
2023-12-21,22,3,2,1
2023-11-11,29,11,6,7
2023-10-23,40,1,2,3
2023-12-14,20,7,9,9
2023-10-21,17,1,2,3
2023-12-18,56,11,4,8
2024-01-20,15,2,2,1
2023-10-29,40,1,1,2
2023-10-31,7,5,6,9
2023-12-30,6,2,2,3
2024-01-21,97,10,8,5
2023-11-20,103,3,4,4
2023-10-17,114,1,4,2
2024-01-21,77,4,8,7
2024-01-02,100,8,9,6
2023-10-15,99,0,0,3
2023-10-08,89,7,7,10
2023-10-02,82,5,7,8
2023-10-06,77,4,8,8
2023-12-08,82,4,5,5
2023-12-29,85,8,7,4
2023-10-28,75,8,11,4
2023-11-05,89,6,6,9
2023-10-17,103,1,3,5
2023-10-05,82,4,6,4
2023-10-06,84,2,3,2
2024-01-21,76,5,9,13
2023-12-18,79,5,6,6
2024-01-01,75,9,7,3
2023-11-29,95,17,9,6
2023-12-02,84,4,1,4
2023-12-05,77,6,8,4
2023-11-02,79,8,5,8
2023-10-20,100,11,5,5
2023-12-16,41,8,14,8
2024-01-17,42,6,2,6
2023-10-12,26,5,4,1
2023-10-30,31,6,7,6
2024-01-24,17,2,2,1
2023-12-17,12,12,8,11
2024-01-16,23,4,0,3
2024-01-21,19,3,3,3
2024-01-24,37,5,3,3
2024-01-24,6,1,2,1
2023-12-12,48,2,3,1
2024-01-04,11,8,8,7
2023-11-23,46,1,2,2
2023-12-06,18,2,2,3
2023-10-15,66,2,2,1
2023-10-03,46,2,3,3
2024-01-24,11,2,9,9
2023-10-31,57,11,7,10
2023-10-07,63,0,5,7
2023-12-22,31,9,7,5
2023-10-04,3,3,9,4
2023-12-31,42,7,7,2
2023-10-02,54,5,7,4
2023-11-17,36,2,0,2
2023-10-12,62,4,0,4
2023-11-02,66,0,3,3
2023-10-04,9,6,7,5
2024-01-03,61,11,4,5
2023-11-27,6,1,5,2
2024-01-13,39,2,1,1
2024-01-14,44,4,3,0
2024-01-01,17,5,5,5
2023-10-05,9,10,6,7
2023-11-23,62,4,1,2
2023-12-28,42,5,8,7
2024-01-28,56,6,8,4
2023-10-26,24,1,1,3
2024-01-10,52,9,5,3
2024-01-10,65,5,2,0
2024-01-14,29,2,5,7
2023-11-09,33,4,3,3
2023-11-27,90,3,3,5
2023-12-28,114,3,4,0
2023-12-03,102,4,3,4
2023-11-24,94,0,4,3
2023-12-27,100,7,8,7
2023-12-24,99,1,4,4
2024-01-01,83,3,3,3
2024-01-19,87,7,5,11
2023-12-15,95,7,6,17
2024-01-26,95,8,3,6
2024-01-07,87,9,6,1
2024-01-20,88,4,3,6
2024-01-30,84,2,1,5
2024-01-01,110,3,6,1
2024-01-16,81,2,1,4
2023-10-09,89,5,7,9
2023-10-30,93,4,5,4
2023-10-20,97,9,8,8
2023-12-10,85,6,4,8
2024-01-26,96,2,1,4
2024-01-22,93,3,3,7
2023-12-21,9,5,7,8
2024-01-22,56,8,6,7
2023-12-12,66,1,1,4
2023-12-31,32,10,7,5
2023-11-23,9,7,4,6
2023-10-11,62,1,1,4
2024-01-05,16,5,7,4
2023-12-27,8,5,5,8
2024-01-13,40,2,1,3
2023-10-13,52,7,4,0
2023-10-27,1,10,4,7
2023-12-05,39,3,2,6
2024-01-04,52,6,2,5
2024-01-05,47,1,3,2
2023-10-01,67,1,6,9
2023-12-20,46,1,1,1
2023-11-02,21,18,6,8
2023-11-11,17,2,5,5
2024-01-16,38,10,11,4
2023-12-24,4,4,0,3
2024-01-04,65,3,2,2
2024-01-22,69,4,3,4
2023-11-11,37,5,2,4
2023-12-14,19,7,6,5
2023-10-07,15,4,2,3
2023-11-21,31,7,5,6
2023-11-26,26,2,6,3
2023-11-16,61,12,9,6
2024-01-29,70,0,5,3
2024-01-07,13,4,1,3
2023-12-15,62,2,1,3
2023-12-15,2,5,4,5
2023-12-11,4,3,1,3
2024-01-21,15,2,1,2
2023-11-24,13,3,7,6
2023-12-22,20,12,12,7
2023-11-30,48,2,3,3
2024-01-18,16,6,7,6
2023-11-08,36,7,5,4
2023-11-27,61,11,6,10
2023-11-16,16,8,10,9
2023-11-30,65,4,5,2
2023-10-20,74,10,7,5
2023-10-06,103,1,2,1
2023-11-01,95,6,12,4
2023-10-10,94,1,1,1
2023-12-04,99,2,2,0
2023-10-27,115,5,5,3
2023-12-03,113,8,8,11
2023-11-02,83,3,4,5
2023-11-10,116,5,10,10
2024-01-18,80,5,2,1
2023-11-01,91,4,2,10
2023-11-10,107,2,1,3
2023-10-27,116,13,7,8
2024-01-07,84,3,3,2
2023-12-28,77,7,3,5
2023-12-15,101,3,1,6
2024-01-17,87,7,6,10
2024-01-17,102,4,4,5
2024-01-13,85,12,6,7
2023-12-13,102,9,3,7
2023-11-12,88,3,2,4
2024-01-07,80,1,3,3
2023-10-26,77,11,7,8
2024-01-19,59,3,1,2
2024-01-20,63,6,7,6
2023-10-21,31,7,4,8
2023-11-26,43,2,4,3
2023-12-12,4,2,3,2
2023-11-09,52,7,5,3
2023-11-11,26,7,0,4
2023-12-26,7,7,3,7
2024-01-08,26,2,1,2
2023-10-28,14,3,1,3
2024-01-27,9,8,10,7
2023-12-01,48,3,3,2
2023-10-16,37,7,8,3
2023-10-25,49,4,4,8
2023-10-31,72,3,2,1
2023-10-08,9,5,6,3
2023-11-14,65,0,3,1
2024-01-25,3,11,6,6
2024-01-30,12,9,7,5
2023-11-10,62,6,1,0
2023-10-23,64,2,3,3
2023-12-29,40,2,2,1
2023-12-06,1,9,5,6
2023-11-11,72,2,2,1
2024-01-19,19,7,10,4
2023-12-29,59,2,2,4
2024-01-26,70,2,2,5
2023-12-26,29,7,4,3
2024-01-03,53,5,3,1
2024-01-01,29,5,5,3
2023-10-15,63,6,9,9
2023-12-05,42,5,3,4
2023-11-29,8,6,5,6
2024-01-26,31,6,4,6
2023-11-05,16,1,8,9
2024-01-26,58,5,6,4
2024-01-01,30,3,2,8
2024-01-08,73,9,4,6
2023-12-19,22,4,2,5
2023-10-16,61,7,5,16
2023-11-29,11,6,7,8
2023-12-08,59,3,1,2
2023-11-04,66,3,2,2
2023-11-19,80,0,1,2
2023-12-25,117,16,13,6
2023-12-29,114,2,5,5
2023-11-15,113,8,10,15
2023-12-11,107,0,4,1
2023-10-18,77,4,1,8
2024-01-27,102,8,7,10
2023-10-07,114,3,2,7
2023-10-08,79,6,6,4
2023-12-07,113,6,7,14
2023-12-07,99,0,0,1
2023-12-14,88,3,1,4
2024-01-14,87,8,7,11
2023-10-31,84,3,2,4
2023-10-19,91,6,6,2
2023-12-02,107,1,1,2
2024-01-03,65,3,3,2
2024-01-08,68,4,8,4
2024-01-24,32,6,11,8
2023-11-20,11,7,2,6
2023-11-18,60,2,2,5
2023-11-16,63,9,5,9
2023-11-09,74,11,11,4
2023-12-29,38,9,8,8
2024-01-22,15,1,2,8
2023-11-30,30,3,4,4
2023-10-02,1,10,7,8
2024-01-09,1,8,5,5
2023-12-03,47,0,1,1
2023-12-30,16,4,5,8
2024-01-15,56,4,6,5
2023-10-17,49,6,6,10
2023-11-29,63,6,9,5
2023-11-10,3,4,6,6
2023-10-14,64,1,1,2
2023-12-24,17,2,4,1
2024-01-16,72,4,3,3
2023-12-04,47,3,4,0
2023-10-27,40,1,2,1
2023-12-19,47,1,3,0
2023-11-06,15,2,2,2
2024-01-27,60,1,4,1
2024-01-19,35,6,3,3
2023-12-16,9,8,6,5
2023-12-27,19,5,4,5
2023-12-06,62,2,2,0
2023-11-14,52,5,4,7
2024-01-09,56,8,5,9
2023-11-08,59,3,4,7
2023-11-02,35,2,1,6
2024-01-19,26,2,3,0
2024-01-14,6,3,2,2
2024-01-10,91,10,5,4
2023-12-13,96,5,2,4
2023-11-14,79,8,6,5
2023-12-14,75,6,5,9
2023-12-27,102,10,5,7
2023-12-09,75,5,8,10
2023-12-15,92,3,0,1
2023-10-29,81,4,2,0
2024-01-15,93,3,4,2
2023-12-04,84,0,4,7
2024-01-18,93,5,3,3
2023-12-06,99,2,2,0
2023-12-17,102,4,8,6
2023-10-05,81,0,2,1
2023-10-03,98,7,9,6
2024-01-07,95,7,9,11
2023-11-11,78,9,5,3
2024-01-02,83,6,1,1
2023-11-07,24,4,2,1
2023-11-28,38,6,6,8
2023-12-19,46,5,6,1
2023-12-26,27,6,5,7
2024-01-22,32,8,11,5
2023-12-30,63,12,10,5
2023-11-30,67,4,4,6
2023-11-21,32,9,8,8
2024-01-02,32,6,9,4
2023-12-29,42,5,13,3
2023-11-17,64,2,2,4
2023-12-09,11,4,10,3
2023-12-06,67,3,4,4
2023-12-10,7,5,3,7
2023-11-20,59,2,1,2
2023-10-02,57,6,8,15
2023-12-12,41,10,5,7
2023-11-21,56,9,6,7
2023-11-02,32,7,8,6
2023-10-05,58,1,7,3
2024-01-24,36,5,5,5
2024-01-23,26,2,1,2
2023-11-24,3,5,3,5
2024-01-16,56,5,6,10
2023-12-30,38,8,9,10
2023-11-14,69,4,3,3
2023-11-24,56,6,13,7
2023-11-26,53,3,1,7
2023-11-03,26,3,3,0
2024-01-30,37,6,5,11
2023-10-17,13,5,3,3
2023-11-06,70,0,6,1
2023-12-05,56,5,3,7
2024-01-23,21,8,7,2
2023-11-12,9,7,4,5
2023-11-18,77,6,10,6
2023-12-23,96,2,0,1
2023-12-29,78,5,4,7
2023-11-12,99,1,2,0
2024-01-15,79,3,8,6
2023-12-02,82,6,3,8
2024-01-25,79,5,4,5
2023-10-23,102,4,11,7
2024-01-11,117,8,10,5
2024-01-22,96,4,2,2
2024-01-15,87,11,12,5
2023-12-14,79,3,3,3
2023-10-10,95,10,9,8
2023-12-18,81,4,1,2
2023-11-29,101,6,5,3
2023-12-05,93,3,5,3
2023-11-13,117,8,13,13
2023-12-17,60,4,3,2
2023-12-30,1,16,7,4
2024-01-12,30,3,5,6
2023-12-29,55,1,1,0
2023-10-15,24,5,4,3
2024-01-07,16,7,5,3
2023-12-08,5,9,10,9
2024-01-01,60,6,5,2
2024-01-27,14,5,1,8
2023-11-13,64,1,2,1
2023-10-22,19,10,6,6
2023-12-22,7,3,3,8
2023-12-20,36,2,4,2
2024-01-19,43,1,4,2
2023-12-19,57,9,6,7
2023-11-18,11,2,6,7
2023-12-19,2,9,6,2
2023-10-15,58,3,5,6
2024-01-17,73,5,7,3
2023-12-17,70,6,5,7
2023-11-16,7,3,8,3
2023-10-17,37,5,4,4
2023-11-13,8,6,8,9
2023-10-18,54,5,7,6
2023-12-26,56,5,6,8
2023-10-03,35,3,3,3
2023-10-07,32,8,5,10
2023-12-30,14,2,3,3
2023-12-26,65,0,3,0
2023-12-21,60,3,3,5
2023-10-05,66,2,1,1
2023-12-28,8,5,7,5
2024-01-24,71,5,7,2
2024-01-05,37,4,4,8
2023-12-03,37,5,4,5
2023-12-23,114,6,3,3
2023-11-06,91,5,9,6
2023-11-30,100,11,11,11
2023-11-11,80,0,3,4
2023-12-12,93,6,5,4
2023-11-07,78,4,4,4
2023-12-21,79,8,8,2
2024-01-29,78,3,6,4
2023-11-12,111,3,9,10
2023-12-01,82,4,5,8
2023-12-26,86,5,5,6
2023-11-21,93,3,2,7
2023-12-22,85,2,2,8
2023-10-16,91,10,8,2
2023-12-14,100,7,4,7
2023-10-01,75,3,14,9
2023-12-17,100,12,6,9
2023-12-02,80,8,3,2
2023-11-30,74,6,7,6
2023-12-15,52,4,4,5
2023-12-29,6,4,0,3
2023-12-27,56,9,8,9
2024-01-20,7,6,5,8
2023-11-23,18,3,3,4
2024-01-11,32,4,11,7
2023-11-07,14,1,1,5
2023-12-24,2,6,5,14
2023-10-15,1,8,6,4
2023-10-15,21,13,11,9
2023-10-12,48,1,0,0
2023-11-03,62,0,3,5
2023-11-19,29,4,3,5
2023-11-17,41,6,10,10
2023-11-06,13,6,6,3
2023-12-20,70,5,7,3
2024-01-10,24,1,5,1
2023-11-14,31,7,4,1
2023-10-11,21,6,8,8
2024-01-08,8,5,4,4
2023-11-22,35,1,5,3
2024-01-23,24,3,0,4
2024-01-02,12,9,7,9
2023-12-25,15,1,2,2
2023-11-11,70,3,5,7
2024-01-30,42,3,6,7
2023-10-03,1,8,3,8
2024-01-08,2,8,9,5
2023-11-29,31,2,6,4
2023-12-14,52,5,3,3
2023-12-09,57,8,9,8
2023-12-08,4,1,1,1
2023-10-15,42,3,5,3
2023-10-21,63,7,9,10
2023-12-16,62,2,3,2
2023-11-24,59,1,2,2
2023-12-28,37,6,4,5
2023-10-26,61,6,7,8
2023-12-12,42,9,6,8
2023-12-09,38,7,12,12
2024-01-30,76,3,8,6
2024-01-23,101,2,5,6
2023-11-08,101,0,4,2
2024-01-24,90,3,11,8
2023-11-04,116,9,4,4
2023-10-18,82,4,5,5
2024-01-17,81,1,2,3
2023-11-30,107,2,3,2
2023-10-24,86,5,5,5
2024-01-26,98,5,5,6
2023-11-01,101,3,4,7
2023-12-29,102,4,4,7
2023-10-04,76,5,4,12
2023-12-09,113,7,4,8
2023-11-18,113,11,8,9
2023-11-14,77,7,10,5
2023-10-24,110,5,5,1
2023-12-17,110,3,2,2
2023-11-29,114,3,3,3
2024-01-26,72,1,3,5
2024-01-12,64,5,5,3
2023-12-20,57,9,9,7
2024-01-10,37,5,4,6
2023-11-09,15,3,0,2
2023-10-14,21,4,9,7
2024-01-30,35,4,1,1
2023-11-07,58,2,4,5
2023-10-16,48,4,0,4
2023-12-12,57,7,6,2
2023-12-12,47,0,0,1
2023-12-20,40,2,2,3
2023-12-30,72,2,6,2
2023-10-24,35,2,2,2
2023-11-05,4,4,3,0
2023-12-11,36,5,2,4
2023-11-25,53,3,5,2
2023-11-23,22,1,0,2
2023-12-25,22,0,5,1
2024-01-07,46,3,4,5
2023-11-22,39,1,1,3
2023-10-22,66,1,1,2
2023-12-15,38,9,9,9
2023-12-11,19,3,3,5
2023-10-21,47,3,3,0
2024-01-21,4,2,1,1
2023-11-26,33,1,2,3
2023-11-23,16,8,6,5
2023-12-13,29,6,7,3
2024-01-30,63,6,4,8
2023-11-12,24,4,3,2
2023-10-24,21,6,8,7
2023-12-18,30,6,9,9
2023-11-28,66,0,1,4
2024-01-26,13,0,4,6
2023-11-25,39,1,2,3
2024-01-26,16,2,6,4
2023-11-26,24,3,5,2
2023-12-14,70,5,4,8
2023-12-12,11,7,8,7
2023-11-10,60,0,4,5
2023-11-10,21,9,5,5
2023-12-20,59,5,3,3
2023-12-17,52,7,4,8
2023-11-28,11,7,7,8
2023-12-24,68,8,6,12
2023-10-06,37,5,4,6
2024-01-01,2,7,4,7
2024-01-12,3,4,12,8
2024-01-24,27,3,6,4
2023-10-18,101,3,4,1
2023-12-31,96,2,4,2
2023-10-03,89,7,5,11
2023-11-05,94,2,1,2
2024-01-03,103,1,2,2
2023-11-03,102,5,5,6
2023-12-27,75,10,8,3
2023-11-19,95,7,9,7
2023-11-22,86,7,5,2
2023-10-07,94,3,2,3
2023-10-02,115,7,3,7
2024-01-26,78,8,4,7
2023-12-24,80,1,0,2
2023-12-10,89,11,1,5
2024-01-02,110,1,4,7
2023-11-19,67,6,7,8
2023-11-22,9,5,4,4
2023-11-23,40,1,0,0
2023-12-27,43,3,1,6
2024-01-29,26,0,3,2
2023-10-02,26,2,0,0
2023-12-19,35,3,1,4
2023-10-21,52,6,8,0
2023-11-05,59,1,3,5
2023-12-17,69,2,2,2
2023-12-09,30,6,7,10
2023-10-29,32,4,8,6
2023-12-29,68,9,5,8
2024-01-03,54,3,4,6
2023-11-23,35,1,2,0
2023-12-06,60,3,2,2
2024-01-22,67,8,4,6
2023-11-19,72,1,2,2
2024-01-21,7,7,1,7
2023-11-24,14,0,1,3
2023-12-02,59,2,2,3
2023-10-25,61,6,6,12
2023-11-12,74,7,10,5
2023-11-08,65,0,1,0
2023-11-06,7,8,7,9
2023-12-12,40,4,2,3
2024-01-30,27,6,3,11
2023-12-20,29,4,11,4
2024-01-30,44,1,3,2
2024-01-14,66,1,3,2
2023-10-29,47,3,0,2
2023-12-31,72,3,1,2
2023-11-23,17,5,2,5
2024-01-15,30,10,2,4
2023-12-07,60,5,1,2
2023-11-06,74,7,5,4
2023-11-12,54,4,5,5
2023-10-09,46,0,2,3
2023-12-21,59,2,0,2
2023-12-01,62,3,1,0
2023-12-05,89,6,3,4
2023-12-06,105,21,23,20
2023-10-08,85,6,6,9
2023-11-23,79,4,7,10
2023-12-22,98,1,6,10
2023-12-18,84,3,2,4
2023-10-18,80,6,1,1
2023-12-21,101,7,3,3
2023-12-28,107,3,1,1
2023-11-14,88,0,2,3
2023-10-26,82,6,7,6
2024-01-19,101,3,4,7
2023-12-17,86,10,3,1
2023-10-31,91,4,4,5
2023-12-05,117,16,7,15
2023-11-18,88,4,3,1
2023-10-09,53,7,0,1
2023-12-14,67,8,7,4
2023-10-20,7,2,2,6
2024-01-11,54,5,4,2
2024-01-25,74,7,7,9
2023-11-20,64,2,2,1
2023-12-07,14,1,1,2
2024-01-09,55,2,2,1
2023-12-08,47,0,0,1
2024-01-23,8,8,5,6
2023-10-31,64,0,2,4
2023-12-18,5,6,13,7
2023-12-20,41,4,11,11
2024-01-04,20,9,10,5
2023-10-20,54,8,2,4
2023-10-03,61,5,9,4
2023-11-17,33,3,5,5
2023-10-10,30,2,4,6
2023-12-11,35,2,4,2
2024-01-28,35,0,4,4
2023-10-19,67,3,4,8
2023-12-24,66,0,3,0
2024-01-26,55,0,3,1
2023-12-20,69,4,6,4
2024-01-15,14,2,1,1
2023-11-25,74,6,3,1
2023-12-13,13,4,2,3
2024-01-24,3,8,10,7
2023-11-01,14,2,0,5
2023-11-28,26,2,1,0
2023-11-23,54,7,6,3
2023-10-27,29,8,3,4
2023-12-21,12,9,6,9
2023-11-26,17,4,1,4
2024-01-25,48,5,1,2
2023-11-14,64,2,2,2
2024-01-02,93,4,2,5
2024-01-25,81,2,1,2
2023-10-06,95,8,4,8
2023-12-31,99,0,2,3
2023-10-14,76,6,6,6
2023-12-24,107,2,2,3
2024-01-23,97,6,6,3
2023-11-14,97,7,5,2
2023-11-20,114,2,4,4
2023-12-06,84,1,4,3
2023-12-26,78,8,5,7
2023-11-13,80,0,0,1
2023-12-29,83,5,4,3
2023-11-28,87,2,5,5
2023-10-28,86,10,6,6
2023-12-27,79,6,3,8
2023-11-12,90,7,7,9
2024-01-22,91,4,6,8
2024-01-12,78,7,5,7
2023-10-17,78,4,3,2
2024-01-23,99,1,1,3
2023-12-01,99,4,5,2
2023-12-01,113,8,17,7
2023-10-07,37,4,3,4
2023-10-22,29,4,6,6
2024-01-03,13,4,2,1
2024-01-22,73,8,6,8
2023-11-14,14,3,1,3
2023-11-12,3,5,7,7
2023-12-09,42,5,7,5
2024-01-02,35,4,5,3
2024-01-30,3,6,7,9
2023-10-06,17,2,3,0
2024-01-04,69,3,1,5
2023-12-04,9,3,5,11
2023-10-15,15,2,2,1
2024-01-24,15,1,1,3
2024-01-12,56,4,6,6
2023-10-25,30,11,2,2
2023-12-15,42,7,11,4
2023-12-26,11,7,3,4
2023-11-11,52,4,6,8
2023-11-02,1,5,7,6
2023-12-26,68,2,4,5
2023-12-30,39,0,1,0
2023-10-06,8,6,8,10
2023-11-30,46,7,3,0
2023-12-15,58,3,1,3
2023-10-03,31,5,5,6
2024-01-05,29,3,6,4
2024-01-29,35,0,5,3
2024-01-14,4,5,1,0
2024-01-15,11,7,3,9
2023-12-24,35,2,4,0
2024-01-01,3,7,7,7
2024-01-18,31,5,5,7
2024-01-27,46,3,5,5
2024-01-05,31,4,6,2
2023-10-13,46,1,3,2
2024-01-16,11,3,6,4
2023-12-09,90,8,5,3
2023-10-21,100,11,4,3
2024-01-17,85,10,3,9
2023-12-25,82,5,6,3
2023-11-21,101,2,3,2
2024-01-25,93,2,2,1
2023-11-12,95,10,6,9
2024-01-07,85,6,5,4
2024-01-28,92,3,3,8
2024-01-09,83,0,3,5
2023-10-03,94,4,0,1
2023-12-22,93,2,2,3
2023-12-04,83,5,3,1
2024-01-28,93,5,3,4
2023-12-25,86,5,7,5
2023-11-30,82,5,6,8
